"pathway"	"pval"	"padj"	"ES"	"NES"	"nMoreExtreme"	"size"
"REACTOME_MULTIFUNCTIONAL_ANION_EXCHANGERS"	0.795673076923077	0.950126655869773	-0.310683570328764	-0.74240547098569	330	8
"REACTOME_SODIUM_COUPLED_PHOSPHATE_COTRANSPORTERS"	0.370114942528736	0.698855151816824	-0.524605673976294	-1.08059512842948	160	5
"REACTOME_SPHINGOLIPID_METABOLISM"	0.0325581395348837	0.153041650243069	-0.346564092088238	-1.41459323279553	6	70
"REACTOME_ORGANIC_ANION_TRANSPORTERS"	0.729549248747913	0.929224670463123	0.354340102896973	0.794407626687642	436	10
"REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR"	0.964232488822653	1	0.209977937982592	0.575049292421572	646	24
"REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY"	0.00132978723404255	0.014838065344557	0.698735438689071	2.22485270271599	0	50
"REACTOME_DEADENYLATION_OF_MRNA"	0.00303490136570561	0.0243965017996818	0.697840737622745	1.85269339584276	1	21
"REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE"	0.0062402496099844	0.042908162607496	0.711435247630172	1.77507998859396	3	15
"REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE"	0.00160513643659711	0.0151155924967071	0.810851018939885	1.98042699647313	0	14
"REACTOME_GP1B_IX_V_ACTIVATION_SIGNALLING"	0.604651162790698	0.857018343171824	-0.333418397854825	-0.902581362971279	233	12
"REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS"	0.294117647058824	0.625046953647359	-0.326970817514242	-1.11065721374232	84	31
"REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS"	0.0229007633587786	0.117977926405596	-0.645770197840451	-1.68637221908161	8	11
"REACTOME_PLATELET_SENSITIZATION_BY_LDL"	0.448548812664908	0.755450631856686	-0.35024134308378	-0.987637812889583	169	14
"REACTOME_LYSOSOME_VESICLE_BIOGENESIS"	0.634831460674157	0.882505890193649	0.302149298150997	0.887650945327044	451	33
"REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS"	0.108897742363878	0.347803921868508	0.413981823989212	1.32488047347338	81	52
"REACTOME_SODIUM_COUPLED_SULPHATE_DI_AND_TRI_CARBOXYLATE_TRANSPORTERS"	0.788359788359788	0.950126655869773	0.381074312245448	0.715087574481426	446	5
"REACTOME_FATTY_ACIDS_BOUND_TO_GPR40_FFAR1_REGULATE_INSULIN_SECRETION"	0.418269230769231	0.733403582718651	-0.429304048840197	-1.02585944354252	173	8
"REACTOME_ZINC_TRANSPORTERS"	0.602067183462532	0.855542095031301	-0.334632132957951	-0.905867008546669	232	12
"REACTOME_RECYCLING_PATHWAY_OF_L1"	0.00280504908835905	0.0228804004070071	0.62070340773225	1.85268761897939	1	36
"REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS"	0.590138674884438	0.853905004354525	0.356859919485483	0.903122473255392	382	16
"REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION"	0.353801169590643	0.686159844054581	-0.341527245999945	-1.08025551853895	120	22
"REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA"	0.0796747967479675	0.283234042553191	0.603627466213669	1.41420942484524	48	12
"REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENE_FAMILY"	0.947115384615385	1	-0.251236719005653	-0.600352038264904	393	8
"REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS"	0.427745664739884	0.739884393063584	-0.335305905757104	-1.00874770184446	147	19
"REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING"	0.610229276895944	0.862706669249439	0.472674515748922	0.886975747576428	345	5
"REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS"	0.994389901823282	1	0.168410198038509	0.502674038726083	708	36
"REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS"	0.87192118226601	0.980985021832752	0.282516703685755	0.647808717206982	530	11
"REACTOME_RELAXIN_RECEPTORS"	0.350961538461538	0.68475075276012	-0.451299951082107	-1.07842056914817	145	8
"REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS"	0.48489932885906	0.784132636755565	0.457029921271292	1.00268647850995	288	9
"REACTOME_SIGNAL_TRANSDUCTION_BY_L1"	0.743202416918429	0.933350054152654	0.303678027301104	0.789104356471436	491	18
"REACTOME_SMOOTH_MUSCLE_CONTRACTION"	0.660958904109589	0.901184790025433	-0.254849174017847	-0.873122724354762	192	32
"REACTOME_AQUAPORIN_MEDIATED_TRANSPORT"	0.0842490842490843	0.294517807122849	-0.37818498699473	-1.35705774369351	22	38
"REACTOME_TAK1_DEPENDENT_IKK_AND_NF_KAPPA_B_ACTIVATION"	0.143884892086331	0.408994508349836	-0.357629362462695	-1.28044390659815	39	37
"REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY"	0.0596658711217184	0.232654059911217	-0.673768570219372	-1.53472552881036	24	7
"REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN"	0.00127713920817369	0.014838065344557	0.571008832894911	1.89315161907648	0	68
"REACTOME_SYNTHESIS_OF_DOLICHYL_PHOSPHATE"	0.0228070175438597	0.117859867058952	0.805034417538295	1.58033031619073	12	6
"REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION"	0.0106609808102345	0.0661935524933966	0.360363692329345	1.39041440656992	9	255
"REACTOME_SYNTHESIS_OF_UDP_N_ACETYL_GLUCOSAMINE"	0.341337907375643	0.675529001742594	0.54797618380306	1.12278344781506	198	7
"REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS"	0.0183246073298429	0.101640488656195	0.464891524145584	1.50462986236035	13	57
"REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS"	0.758308157099698	0.942048378795677	0.299184498948794	0.777427967401573	501	18
"REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS"	0.442307692307692	0.748357946701251	-0.421092354070531	-1.00623688314574	183	8
"REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING"	0.0226460071513707	0.117392385980937	0.398510004662411	1.42454031572641	18	111
"REACTOME_CELL_JUNCTION_ORGANIZATION"	0.823529411764706	0.961651186790506	-0.207881008160058	-0.82325532791314	195	57
"REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING"	0.0494791666666667	0.207426002183613	-0.568190751072025	-1.57707935754071	18	13
"REACTOME_INTERLEUKIN_17_SIGNALING"	0.482984293193717	0.783625730994152	0.308118863715135	0.997232299200081	368	57
"REACTOME_INTERLEUKIN_1_PROCESSING"	0.478365384615385	0.778103616813294	-0.407621773113096	-0.97404775583021	198	8
"REACTOME_SIGNALING_BY_INTERLEUKINS"	0.255863539445629	0.575001517634918	0.285927355230658	1.1021574672941	239	249
"REACTOME_OTHER_INTERLEUKIN_SIGNALING"	0.547581903276131	0.830487231457811	0.37964542962282	0.947241519350388	350	15
"REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES"	0.424050632911392	0.736555587854444	-0.301293455169443	-1.01594832386468	133	28
"REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION"	0.369822485207101	0.698855151816824	-0.333260159902311	-1.06038273300823	124	23
"REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1"	0.575757575757576	0.845749764129409	0.343588490526869	0.920745364538172	379	22
"REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS"	0.176178660049628	0.461264405424074	-0.501430042781614	-1.29079413948374	70	10
"REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA"	0.0261941448382126	0.129723383960672	0.645653583082754	1.63398641590408	16	16
"REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA"	0.00132802124833997	0.014838065344557	0.564377925826166	1.80619836489725	0	52
"REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA"	0.0184899845916795	0.102217057676261	0.675727849376778	1.71009680060618	11	16
"REACTOME_HUR_ELAVL1_BINDS_AND_STABILIZES_MRNA"	0.379474940334129	0.705357142857143	-0.472924101394393	-1.07723738339911	158	7
"REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS"	0.00123762376237624	0.014838065344557	0.516491411931624	1.76849297545693	0	80
"REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA"	0.0674157303370786	0.252089382653705	0.597681636088957	1.45978092122808	41	14
"REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS"	0.198473282442748	0.494602259826364	-0.468573622700719	-1.22363890832904	77	11
"REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING"	0.363321799307958	0.693116734353848	-0.309991548750143	-1.0529818912769	104	31
"REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING"	0.776056338028169	0.950126655869773	0.269154968141397	0.784788982321037	550	32
"REACTOME_MITOTIC_G2_G2_M_PHASES"	0.00112359550561798	0.014838065344557	0.544076837099706	2.04686664583846	0	172
"REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION"	0.00117508813160987	0.014838065344557	0.633385118327874	2.29519631326016	0	124
"REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS"	0.00398406374501992	0.0294643647631695	0.52097960808455	1.66730921463601	2	52
"REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS"	0.931276297335203	1	0.216864981729964	0.631536570713131	663	31
"REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS"	0.00135685210312076	0.014838065344557	0.606378641805567	1.89212102467457	0	46
"REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS"	0.00131061598951507	0.014838065344557	0.555304169367435	1.79599664763347	0	58
"REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS"	0.00136798905608755	0.014838065344557	0.749870704553146	2.30648016772938	0	42
"REACTOME_DEGRADATION_OF_AXIN"	0.00132802124833997	0.014838065344557	0.567089202855277	1.81487535935906	0	52
"REACTOME_DEGRADATION_OF_DVL"	0.00132802124833997	0.014838065344557	0.591334311898734	1.89246782764517	0	52
"REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE"	0.661807580174927	0.901184790025433	0.298275225425926	0.849068969184208	453	28
"REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION"	0.498475609756098	0.794894283717465	0.373471434625327	0.976964910208658	326	19
"REACTOME_REPRESSION_OF_WNT_TARGET_GENES"	0.952853598014888	1	-0.221651229500824	-0.570580307597634	383	10
"REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS"	0.119592875318066	0.367268691353042	-0.514797865699087	-1.34434946372662	46	11
"REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES"	0.00147275405007364	0.014838065344557	0.662622277315121	1.84942107156382	0	26
"REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS"	0.746355685131195	0.934269794945469	-0.263879041539858	-0.816542169788186	255	21
"REACTOME_GPCR_LIGAND_BINDING"	0.0333333333333333	0.156244131455399	-0.210873612813871	-1.12212437853561	0	388
"REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4"	0.029126213592233	0.141300348155906	0.681609228732965	1.63653546768257	17	13
"REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING"	0.137174211248285	0.399052250904103	0.430134920962016	1.3012843892373	99	38
"REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD2_FZD5_AND_ROR2"	0.0308943089430894	0.148037436390164	0.674769360957294	1.58088430907288	18	12
"REACTOME_O_LINKED_GLYCOSYLATION"	0.933333333333333	1	-0.179692720232692	-0.788467365542495	153	95
"REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS"	0.992805755395683	1	-0.156146001201537	-0.559059788607351	275	37
"REACTOME_MITOPHAGY"	0.0204081632653061	0.110463861920173	0.572180298169154	1.62876596693628	13	28
"REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY"	0.0212443095599393	0.113667302597232	0.610111848592141	1.61978246850809	13	21
"REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS"	0.14868804664723	0.416526783873723	0.459689582844162	1.30855038226143	101	28
"REACTOME_REGULATED_NECROSIS"	0.0257801899592944	0.129211554494777	0.481770253574425	1.50329771368046	18	46
"REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY"	0.0673076923076923	0.252089382653705	-0.433889289655561	-1.44411472491033	20	27
"REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION"	0.440065681444992	0.747414597672398	0.446689814920675	1.0242564500365	267	11
"REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS"	0.731927710843373	0.930648769574944	0.298750141070642	0.810555498118087	485	23
"REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION"	0.00144927536231884	0.014838065344557	0.686597938160274	1.93876272043458	0	27
"REACTOME_MYOGENESIS"	0.664652567975831	0.901370719732504	-0.265658775670795	-0.857694087357179	219	24
"REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE"	0.140405616224649	0.402125551459236	0.530353286755327	1.32326801257083	89	15
"REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY"	0.433526011560694	0.742299762293583	-0.334499636611921	-1.00632208949077	149	19
"REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING"	0.191214470284238	0.485160152806347	-0.45746250824489	-1.23837537717314	73	12
"REACTOME_PROGRAMMED_CELL_DEATH"	0.150877192982456	0.418235468579558	0.333404121741641	1.20608347872268	128	121
"REACTOME_REGULATION_OF_TNFR1_SIGNALING"	0.575862068965517	0.845749764129409	-0.262703896316272	-0.914765214101993	166	34
"REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY"	0.280528052805281	0.611000954688992	-0.335845883995134	-1.12977023419993	84	29
"REACTOME_HEDGEHOG_LIGAND_BIOGENESIS"	0.00129366106080207	0.014838065344557	0.568623598973141	1.85659228309601	0	61
"REACTOME_SIGNALING_BY_HEDGEHOG"	0.00232558139534884	0.0204081632653061	0.469750416661701	1.71862042412296	1	130
"REACTOME_SYNTHESIS_OF_DIPHTHAMIDE_EEF2"	0.284734133790738	0.615228876024169	0.577122908420554	1.18250403590965	165	7
"REACTOME_MISMATCH_REPAIR"	0.00321027287319422	0.0254375907666437	0.7849031981114	1.91705189590833	1	14
"REACTOME_MISMATCH_REPAIR_MMR_DIRECTED_BY_MSH2_MSH3_MUTSBETA"	0.00167785234899329	0.0153403643336529	0.902974376474399	1.98105234601126	0	9
"REACTOME_SIGNALING_BY_RETINOIC_ACID"	0.993160054719562	1	0.164709983135566	0.506621084438297	725	42
"REACTOME_RELEASE_OF_HH_NP_FROM_THE_SECRETING_CELL"	0.594272076372315	0.854058162147663	-0.389546630553463	-0.887318264753435	248	7
"REACTOME_RA_BIOSYNTHESIS_PATHWAY"	0.57814871016692	0.846120891572343	0.344502075302717	0.914616595674461	380	21
"REACTOME_MITOCHONDRIAL_TRANSLATION"	0.00121065375302663	0.014838065344557	0.58578093912934	2.0331153500557	0	87
"REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION"	0.977272727272727	1	0.207385172946086	0.548335956659814	644	20
"REACTOME_ORGANIC_CATION_TRANSPORT"	0.685096153846154	0.908027090444979	-0.342972558739339	-0.819562823153484	284	8
"REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT"	0.452196382428941	0.756996760927321	-0.373148331001044	-1.01013240826628	174	12
"REACTOME_METABOLISM_OF_LIPIDS"	0.866666666666667	0.977055103884372	-0.172749070682854	-0.943154943496949	12	551
"REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL"	0.722650231124807	0.927847210333086	0.31786859051038	0.80444525136317	468	16
"REACTOME_PHASE_3_RAPID_REPOLARISATION"	0.865384615384615	0.976271186440678	-0.290039762735503	-0.693075293393758	359	8
"REACTOME_CARDIAC_CONDUCTION"	1	1	-0.142183732949102	-0.623882999802126	164	95
"REACTOME_PHASE_0_RAPID_DEPOLARISATION"	0.288782816229117	0.617653735482327	-0.510260648672777	-1.16228342858212	120	7
"REACTOME_PHASE_2_PLATEAU_PHASE"	0.903645833333333	0.992673107044119	-0.23149262752822	-0.642534648106826	346	13
"REACTOME_PHASE_1_INACTIVATION_OF_FAST_NA_CHANNELS"	0.133651551312649	0.39264160018877	-0.605173182975755	-1.37847737979513	55	7
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS"	0.0112359550561798	0.0687376074025116	0.547218419895805	1.60761236479238	7	33
"REACTOME_PHYSIOLOGICAL_FACTORS"	0.842482100238663	0.967978614300846	-0.305736601571809	-0.696413855236974	352	7
"REACTOME_ION_HOMEOSTASIS"	0.986702127659574	1	0.180398596332516	0.574409543860518	741	50
"REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING"	0.00131752305665349	0.014838065344557	0.623071275633788	2.01412966847941	0	54
"REACTOME_CLEC7A_DECTIN_1_SIGNALING"	0.00120772946859903	0.014838065344557	0.50143346938168	1.74482265257698	0	89
"REACTOME_GLI3_IS_PROCESSED_TO_GLI3R_BY_THE_PROTEASOME"	0.00131926121372032	0.014838065344557	0.610162245116907	1.96192701509799	0	53
"REACTOME_HEDGEHOG_OFF_STATE"	0.00357568533969011	0.0269871389415981	0.45882309349141	1.63107247005159	2	100
"REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE"	0.00484261501210654	0.0347332387075228	0.467400926180989	1.62224465524816	3	87
"REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM"	0.358381502890173	0.689839734407388	-0.351809053733847	-1.05839643247791	123	19
"REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE"	0.248201438848921	0.565763279787129	-0.316280967362585	-1.132401530578	68	37
"REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM"	0.6640625	0.901370719732504	-0.303925549367602	-0.843580627161788	254	13
"REACTOME_INTRAFLAGELLAR_TRANSPORT"	0.484396200814111	0.784081009878094	0.317913129980036	0.992004130396473	356	46
"REACTOME_PYROPTOSIS"	0.0619335347432024	0.238558800492335	0.561589778676628	1.45928549668876	40	18
"REACTOME_DECTIN_2_FAMILY"	0.682675814751286	0.908027090444979	0.403339907027043	0.826428930378454	397	7
"REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS"	0.00238379022646007	0.0204081632653061	0.479707570458705	1.7125841697199	1	108
"REACTOME_CD209_DC_SIGN_SIGNALING"	0.567484662576687	0.840867745794842	0.361252513181576	0.923549018660759	369	17
"REACTOME_RHO_GTPASES_ACTIVATE_PKNS"	0.616959064327485	0.867810552021078	-0.282239091021374	-0.892726244228567	210	22
"REACTOME_RHO_GTPASES_ACTIVATE_CIT"	0.459691252144082	0.762769163773049	0.497325052014656	1.01900110459272	267	7
"REACTOME_RHO_GTPASES_ACTIVATE_KTN1"	0.595419847328244	0.854058162147663	-0.343294119446722	-0.896482476188948	233	11
"REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS"	0.11444921316166	0.359410998697786	0.469205557446179	1.34841617490703	79	29
"REACTOME_TNFR1_MEDIATED_CERAMIDE_PRODUCTION"	0.0735632183908046	0.265785934738589	-0.72234192771848	-1.48789692310538	31	5
"REACTOME_RHO_GTPASES_ACTIVATE_ROCKS"	0.183908045977011	0.475190975940601	-0.633909221545485	-1.30574115120899	79	5
"REACTOME_RHO_GTPASES_ACTIVATE_PAKS"	0.298937784522003	0.631259484066768	0.430462507701255	1.14283245757884	196	21
"REACTOME_TP53_REGULATES_METABOLIC_GENES"	0.00127064803049555	0.014838065344557	0.54737093612813	1.81638905820739	0	70
"REACTOME_LIGAND_RECEPTOR_INTERACTIONS"	0.324582338902148	0.657062058312864	-0.495018645448172	-1.12756484345816	135	7
"REACTOME_HEDGEHOG_ON_STATE"	0.00123915737298637	0.014838065344557	0.556747839416868	1.88549760601394	0	75
"REACTOME_REGULATION_OF_TP53_ACTIVITY"	0.00114285714285714	0.014838065344557	0.492293801684629	1.82007210480842	0	141
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES"	0.0922330097087379	0.313856294796196	0.582291414804375	1.39807460445603	56	13
"REACTOME_ACTIVATION_OF_SMO"	0.52520325203252	0.81145002803989	0.409307955621368	0.958947696887902	322	12
"REACTOME_APEX1_INDEPENDENT_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY"	0.120068610634648	0.367268691353042	0.675773057497481	1.38463463534437	69	7
"REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR"	0.00151515151515152	0.014838065344557	0.86055195512645	2.2753390363756	0	20
"REACTOME_FRUCTOSE_METABOLISM"	0.586620926243568	0.851629566371392	0.438755912395898	0.898995048744961	341	7
"REACTOME_VESICLE_MEDIATED_TRANSPORT"	0.308629441624366	0.643558133913464	0.264898617123575	1.06694883093059	303	568
"REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR1"	0.218997361477573	0.525053641297488	-0.426311315191246	-1.20214584388699	82	14
"REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2"	0.673130193905817	0.901842707455137	-0.295431163290583	-0.845831850328423	242	15
"REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR4"	0.1328125	0.392539964476021	-0.483409056391476	-1.3417579266203	50	13
"REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1"	0.591772151898734	0.854058162147663	-0.265972022009672	-0.896845999537768	186	28
"REACTOME_SHC_MEDIATED_CASCADE_FGFR1"	0.355491329479769	0.686875477283516	-0.35269415018625	-1.06105919205638	122	19
"REACTOME_PI_3K_CASCADE_FGFR1"	0.669590643274854	0.901842707455137	-0.281988087190149	-0.863757881065878	228	20
"REACTOME_FRS_MEDIATED_FGFR1_SIGNALING"	0.489795918367347	0.785940605750497	-0.312697244413194	-0.967604266522883	167	21
"REACTOME_PI_3K_CASCADE_FGFR2"	0.786039453717754	0.950126655869773	0.291477288610361	0.77384139178545	517	21
"REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2"	0.823269513991163	0.961651186790506	0.261621706195547	0.730202881462165	558	26
"REACTOME_SHC_MEDIATED_CASCADE_FGFR2"	0.833333333333333	0.96699209669921	-0.243964803876104	-0.747288738862857	284	20
"REACTOME_FRS_MEDIATED_FGFR2_SIGNALING"	0.734848484848485	0.930648769574944	0.298824897934867	0.800788289387141	484	22
"REACTOME_SHC_MEDIATED_CASCADE_FGFR3"	0.379603399433428	0.705357142857143	-0.35728047019803	-1.04804299348437	133	16
"REACTOME_FRS_MEDIATED_FGFR3_SIGNALING"	0.573529411764706	0.845744585991048	-0.303795779220293	-0.903377197938915	194	18
"REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3"	0.777777777777778	0.950126655869773	-0.249801153963256	-0.790124589668167	265	22
"REACTOME_PI_3K_CASCADE_FGFR3"	0.768571428571429	0.94733544973545	-0.260303783636036	-0.768590230701805	268	17
"REACTOME_FRS_MEDIATED_FGFR4_SIGNALING"	0.365497076023392	0.694277550802425	-0.345827844431678	-1.05930548022924	124	20
"REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4"	0.504531722054381	0.796677759461653	-0.298378411330272	-0.963331245304452	166	24
"REACTOME_SHC_MEDIATED_CASCADE_FGFR4"	0.276470588235294	0.608527855586679	-0.39006163152551	-1.1599001955043	93	18
"REACTOME_PI_3K_CASCADE_FGFR4"	0.528901734104046	0.814411092473711	-0.311271368241739	-0.936441237606154	182	19
"REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING"	0.433802816901408	0.742299762293583	0.352230178664212	1.0270156459138	307	32
"REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING"	0.682215743440233	0.908027090444979	0.294234084329249	0.837565474382101	467	28
"REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING"	0.712857142857143	0.923108393551973	0.283889270523012	0.818201661434297	498	30
"REACTOME_SIGNALING_BY_FGFR1"	0.812754409769335	0.956979165011204	0.245011495666281	0.764524622530787	598	46
"REACTOME_SIGNALING_BY_FGFR2"	0.0286458333333333	0.139376218323587	0.4501633261306	1.4659446779729	21	59
"REACTOME_SIGNALING_BY_FGFR3"	0.785911602209945	0.950126655869773	0.258259081319095	0.777295783114192	568	37
"REACTOME_SIGNALING_BY_FGFR4"	0.810699588477366	0.956619679852555	0.253451019011175	0.766763725525676	590	38
"REACTOME_TRANSLESION_SYNTHESIS_BY_POLK"	0.0015600624024961	0.0150054557095579	0.817820895191374	2.04051951339758	0	15
"REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS"	0.00142857142857143	0.014838065344557	0.781156346446785	2.25138279909347	0	30
"REACTOME_REGULATION_OF_RAS_BY_GAPS"	0.00128205128205128	0.014838065344557	0.609798344293728	2.00755647490279	0	64
"REACTOME_FGFRL1_MODULATION_OF_FGFR1_SIGNALING"	0.736434108527132	0.930648769574944	-0.295008261463731	-0.798603077793143	284	12
"REACTOME_FORMATION_OF_XYLULOSE_5_PHOSPHATE"	0.650793650793651	0.89454608514697	0.456467010932077	0.856562295566028	368	5
"REACTOME_MELANIN_BIOSYNTHESIS"	0.55632183908046	0.832333661453207	-0.445797620439328	-0.918264442816457	241	5
"REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES"	0.0967741935483871	0.324008567534238	0.466551761579989	1.35865411380839	68	31
"REACTOME_RHO_GTPASES_ACTIVATE_FORMINS"	0.00117924528301887	0.014838065344557	0.63774150738496	2.30014965487265	0	120
"REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS"	0.894736842105263	0.990580243022726	0.309776728247372	0.608110093474868	509	6
"REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY"	0.0036144578313253	0.0270921523933572	0.456712320593969	1.60100668121417	2	93
"REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES"	0.792168674698795	0.950126655869773	0.27876972653191	0.756345532556202	525	23
"REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS"	0.159509202453988	0.432862830256967	-0.394293391367995	-1.28333647577002	51	25
"REACTOME_RAF_ACTIVATION"	0.75	0.936234058514629	-0.235317208460785	-0.833395159697677	221	35
